time (mins)	time (secs)	stress (Mpa)	strain (%)	strain	pore volume (cm3)	confining pressure (Mpa)	pore pressure (Mpa)	effective pressure (Mpa)
174.5586144	10473.51686	131.3449259	1.82475949	0.018247595	0.26153134	49.72437268	20.02215752	29.70221516
174.5778096	10474.66858	131.3480903	1.82486916	0.018248692	0.26200065	49.69539965	20.00293732	29.69246233
174.5935632	10475.61379	131.3206278	1.82483101	0.01824831	0.26234909	49.74323121	20.03746033	29.70577088
174.6100944	10476.60566	131.3399532	1.82492161	0.018249216	0.26310333	49.7203684	20.02265637	29.69771203
174.6265104	10477.59062	131.3630081	1.82502413	0.018250241	0.26330182	49.65827892	20.01411731	29.64416161
174.6429984	10478.5799	131.370015	1.82506466	0.018250647	0.26429247	49.60554306	20.01097752	29.59456554
174.6595728	10479.57437	131.3579225	1.82496691	0.018249669	0.26489498	49.5431775	20.02626147	29.51691603
174.6752832	10480.51699	131.3451519	1.82504877	0.018250488	0.26459946	49.4163062	20.02553206	29.39077414
174.6943776	10481.66266	131.3399532	1.8251489	0.018251489	0.264543	49.39906771	20.02620697	29.37286074
174.710232	10482.61392	131.3423265	1.8251648	0.018251648	0.26342884	49.34781827	20.04271916	29.30509911
174.7266768	10483.60061	131.3946521	1.82526493	0.018252649	0.26300806	49.3829733	19.99941606	29.38355724
174.7431648	10484.58989	131.3436827	1.8253603	0.018253603	0.26311392	49.37498021	20.0361692	29.33881101
174.7595808	10485.57485	131.3591657	1.82539845	0.018253985	0.26298336	49.51605863	20.00652041	29.50953822
174.776112	10486.56672	131.3965734	1.82565832	0.018256583	0.26308481	49.52718911	20.03768041	29.4895087
174.791952	10487.51712	131.3480903	1.82574177	0.018257418	0.2638461	49.59340655	20.01885634	29.57455021
174.8110464	10488.66278	131.3523848	1.82574495	0.01825745	0.26443185	49.67837761	20.006708	29.67166961
174.8267568	10489.60541	131.3528369	1.82580376	0.018258038	0.26479441	49.65573015	20.032147	29.62358315
174.8432592	10490.59555	131.3650424	1.82592297	0.01825923	0.26475295	49.59895688	20.00474196	29.59421492
174.859704	10491.58224	131.3521588	1.82593489	0.018259349	0.26543485	49.59589569	20.02953749	29.5663582
174.8762496	10492.57498	131.3928439	1.82609304	0.01826093	0.26664781	49.56911806	20.01741849	29.55169957
174.8927808	10493.56685	131.3704671	1.82616615	0.018261662	0.26693803	49.50530584	20.0245721	29.48073374
174.908448	10494.50688	131.2811858	1.82615344	0.018261534	0.26661428	49.47278351	20.03009503	29.44268848
174.9275424	10495.65254	131.3942001	1.82634417	0.018263442	0.26660193	49.46533154	20.01212193	29.45320961
174.9435696	10496.61418	131.23485	1.82618046	0.018261805	0.26658076	49.38099546	20.02563477	29.35536069
174.9601008	10497.60605	131.2472816	1.82618205	0.018261821	0.26695479	49.38351442	20.01997141	29.36354301
174.9765024	10498.59014	131.2819769	1.82630444	0.018263044	0.26704654	49.44359403	20.0228471	29.42074693
174.9931776	10499.59066	131.3404053	1.82655557	0.018265556	0.26755113	49.40609011	20.02229691	29.3837932
175.009824	10500.58944	131.3080832	1.82635451	0.018263545	0.26716298	49.4836368	20.02041156	29.46322524
175.0255488	10501.53293	131.2007197	1.82639981	0.018263998	0.26690186	49.48097759	20.01763857	29.46333902
175.0446432	10502.67859	131.2685283	1.82661915	0.018266192	0.26629318	49.45664272	20.02710196	29.42954076
175.0604832	10503.62899	131.2233226	1.8266573	0.018266573	0.2662182	49.53067325	20.02060754	29.51006571
175.0769424	10504.61654	131.2194801	1.82667478	0.018266748	0.26639022	49.55880589	20.01596598	29.54283991
175.0934304	10505.60582	131.2223055	1.8267026	0.018267026	0.26664163	49.60945458	20.01694899	29.59250559
175.109832	10506.58992	131.2477336	1.82668114	0.018266811	0.2670483	49.63868933	20.01586642	29.62282291
